,uuid,multiple_session_conducted,test_group
1366,2213222,False,control
1367,2213831,False,test
1368,2214273,False,test
1369,2214410,False,control
1370,2214434,False,control
1371,2215372,False,test
1372,2216245,False,control
1373,2217528,False,control
1374,2219855,False,test
1375,2220997,False,test
1376,2222111,False,control
1377,2222493,False,test
1378,2222496,False,test
1379,2223992,False,control
1380,2225079,False,test
1381,2225363,True,test
1382,2225528,False,test
1383,2225694,False,test
1384,2227296,True,control
1385,2231707,False,control
1386,2232404,False,control
1387,2232425,False,test
1388,2233844,False,test
1389,2236877,False,test
1390,2238430,False,control
1391,2239667,False,test
1392,224000,False,control
1393,2240195,False,test
1394,2242133,True,control
1395,2242589,False,test
1396,2243862,False,control
1397,2244628,False,control
1398,2245936,False,test
1399,2247443,False,test
1400,224767,False,test
1401,2247806,False,control
1402,2248037,False,control
1403,2248171,True,test
1404,2248276,False,control
1405,2249094,True,control
1406,2249211,False,control
1407,2249417,True,test
1408,2249462,False,control
1409,2250645,False,control
1410,2253406,False,control
1411,2254501,True,test
1412,2255620,False,control
1413,2255840,False,test
1414,2258555,False,control
1415,2258561,False,control
1416,2258786,False,control
1417,2260076,False,control
1418,2260566,False,control
1419,2261178,False,test
1420,2262950,False,control
1421,2263253,False,control
1422,2263974,False,control
1423,2264490,False,control
1424,2264752,False,test
1425,2265909,False,test
1426,2268473,False,test
1427,2269134,False,control
1428,2270066,False,control
1429,2270896,False,control
1430,227094,False,control
1431,2272931,False,control
1432,2274380,False,test
1433,2276071,False,test
1434,227624,False,test
1435,2276282,False,control
1436,2276903,False,test
1437,2277973,False,test
1438,227936,False,control
1439,22796,False,control
1440,2281737,False,test
1441,228264,False,control
1442,2284260,False,test
1443,2285524,True,control
1444,2285728,True,control
1445,22861,False,control
1446,2287142,False,test
1447,2287252,True,control
1448,2288065,False,test
1449,2288983,False,control
1450,2289293,False,control
1451,2289366,False,control
1452,2290341,False,control
1453,229095,False,control
1454,2291842,False,control
1455,2292199,False,control
1456,2294506,False,control
1457,2295252,False,test
1458,2296029,False,control
1459,2296507,False,control
1460,2297547,False,control
1461,2297977,False,test
1462,2298148,False,control
1463,2298174,False,control
1464,2299190,True,test
1465,2300485,False,test
1466,2300627,False,test
1467,2303802,False,control
1468,2305993,False,control
1469,2308395,True,test
1470,2309370,False,control
1471,2309575,False,test
1472,2309815,False,test
1473,2310423,False,control
1474,2310668,True,control
1475,2311225,False,control
1476,2311486,False,test
1477,2314214,False,control
1478,2314531,False,control
1479,2314951,False,test
1480,2315193,False,control
1481,2315613,False,test
1482,2316521,False,control
1483,2318197,True,test
1484,2318214,True,control
1485,2318621,False,control
1486,2318735,False,test
1487,2319624,False,control
1488,2323288,False,control
1489,2323463,True,test
1490,2323691,True,control
1491,2324605,False,test
1492,2325069,False,control
1493,2325103,True,control
1494,2327344,False,control
1495,232788,False,control
1496,2327926,False,test
1497,2328378,False,control
1498,2328709,False,control
1499,2329251,False,control
1500,2329322,False,control
1501,2332646,False,control
1502,2333422,False,test
1503,2333704,True,control
1504,233474,False,control
1505,2334985,False,control
1506,2335628,True,control
1507,2338120,False,control
1508,2338179,False,test
1509,233841,False,control
1510,2340390,True,control
1511,2340828,False,control
1512,2341804,False,control
1513,2343076,False,control
1514,2344897,False,control
1515,2345070,False,control
1516,2345557,False,test
1517,2345921,False,control
1518,2346325,False,control
1519,2347466,False,test
1520,2349153,False,control
1521,2349265,False,control
1522,2349288,False,control
1523,2349826,False,control
1524,2351548,False,control
1525,2351682,False,control
1526,2352894,False,test
1527,2354102,False,control
1528,2354488,False,test
1529,235751,False,control
1530,2357941,False,control
1531,2358468,False,test
1532,2358528,False,test
1533,2359433,False,control
1534,235954,False,test
1535,2361231,False,test
1536,2361406,False,control
1537,2362637,True,test
1538,2365030,False,test
1539,2365935,False,test
1540,2366786,True,control
1541,2366816,False,control
1542,2366887,False,test
1543,2367165,False,test
1544,2368354,False,control
1545,2368376,False,control
1546,2369276,False,control
1547,2371457,True,control
1548,2371777,False,control
1549,2372008,False,control
1550,2373940,False,test
1551,2375680,False,control
1552,2378610,False,control
1553,237872,False,control
1554,2378786,False,control
1555,2379414,False,control
1556,2380106,True,control
1557,2380603,False,test
1558,2381697,False,control
1559,2381754,False,test
1560,2382281,False,test
1561,2382802,True,control
1562,2383439,False,control
1563,2383589,True,control
1564,2383693,False,control
1565,2383952,False,control
1566,2384454,False,control
1567,2384545,False,control
1568,2387127,False,test
1569,2387163,False,test
1570,2388618,False,test
1571,2388624,False,control
1572,2389417,False,control
1573,2389678,False,control
1574,2390789,False,control
1575,2390907,False,control
1576,2391206,False,control
1577,2391473,False,control
1578,2393041,False,control
1579,239366,True,test
1580,2393762,False,control
1581,2394323,True,test
1582,2395602,False,control
1583,2397085,False,control
1584,239839,False,test
1585,2399089,False,control
1586,2400739,False,control
1587,2404060,False,control
1588,2404161,False,test
1589,2404266,False,control
1590,2409412,False,test
1591,2410897,False,control
1592,2412892,True,control
1593,2413626,False,control
1594,2413669,False,test
1595,2414394,False,control
1596,2414627,False,control
1597,241637,False,control
1598,2417396,False,control
1599,2417758,False,test
1600,2419192,False,test
1601,2420185,False,control
1602,2420522,False,control
1603,2421169,False,test
1604,2421422,False,test
1605,2422073,False,test
1606,2422575,False,control
1607,24226,False,control
1608,2424423,False,test
1609,2424658,False,test
1610,2424891,True,test
1611,2425110,False,control
1612,2426444,False,control
1613,242710,False,control
1614,2427288,True,control
1615,242767,False,control
1616,242778,False,control
1617,2428090,False,control
1618,2428275,False,test
1619,2428340,False,test
1620,2428349,False,control
1621,2428447,False,control
1622,2428507,False,control
1623,2428977,False,test
1624,2429548,False,control
1625,242995,False,test
1626,2431558,True,control
1627,243611,False,test
1628,243612,False,test
1629,2438116,False,control
1630,2438156,False,control
1631,2438495,False,test
1632,2439786,False,test
1633,2439974,False,control
1634,2445599,False,control
1635,2446186,False,test
1636,2446382,False,control
1637,2447091,False,test
1638,2448711,True,control
1639,2451718,False,test
1640,2452781,False,control
1641,2454473,True,control
1642,2455014,False,test
1643,2457777,False,control
1644,2458980,False,test
1645,2459401,False,test
1646,2459407,False,control
1647,246158,True,control
1648,2462144,False,test
1649,2463999,False,control
1650,2465470,False,control
1651,2466776,False,control
1652,2468387,True,test
1653,2468620,False,control
1654,2469927,False,control
1655,247009,False,control
1656,2470756,False,control
1657,2472725,False,test
1658,2472882,False,control
1659,2473702,False,test
1660,2473778,False,test
1661,2474128,False,control
1662,2474612,False,control
1663,2474830,False,control
1664,2475191,False,control
1665,24754,False,test
1666,2475407,False,control
1667,2475556,False,control
1668,2478391,False,control
1669,2478933,False,test
1670,2480715,False,control
1671,2481293,False,control
1672,2482411,False,control
1673,248334,True,test
1674,2484238,False,test
1675,2484480,False,control
1676,2484678,False,test
1677,248617,True,control
1678,2486225,False,control
1679,2486610,False,control
1680,2486961,False,test
1681,2487135,False,test
1682,2489435,False,test
1683,2489887,True,test
1684,2491866,False,test
1685,2492484,True,control
1686,2493517,False,control
1687,2495374,False,test
1688,249547,False,test
1689,2495847,True,control
1690,2496034,False,test
1691,2497740,False,control
1692,2497741,False,test
1693,2498372,False,test
1694,2498480,False,test
1695,2498749,False,test
1696,2499952,False,control
1697,2500344,False,test
1698,2500834,False,control
1699,2501161,False,test
1700,2501536,False,control
1701,2503815,False,control
1702,2505170,True,test
1703,2508117,False,test
1704,2508138,False,test
1705,2510107,False,control
1706,2511241,False,test
1707,2511600,False,test
1708,251215,False,test
1709,2513266,True,test
1710,2513689,False,test
1711,2514851,False,control
1712,2515385,True,test
1713,2515447,False,control
1714,2516031,False,control
1715,2516129,False,control
1716,2517877,False,control
1717,2518103,False,test
1718,2518553,True,control
1719,2518710,False,control
1720,2522518,False,test
1721,2522760,True,test
1722,2523706,True,control
1723,2523993,True,test
1724,2528121,False,control
1725,2528653,False,control
1726,2530590,True,test
1727,2531022,False,control
1728,2531123,True,control
1729,2531722,False,control
1730,2531767,False,control
1731,2531918,False,test
1732,2532607,False,control
1733,2532964,False,control
1734,2533097,False,control
1735,2534065,False,test
1736,2535474,False,test
1737,2536110,False,test
1738,2536399,False,control
1739,2537529,False,test
1740,25380,False,control
1741,2538097,True,test
1742,2538525,False,test
1743,2538766,False,test
1744,2538783,False,test
1745,2540338,False,control
1746,2540503,False,control
1747,2541196,False,test
1748,2541332,False,test
1749,2543163,False,control
1750,2543444,False,control
1751,2543942,False,test
1752,2547110,False,control
1753,2547606,False,test
1754,2548708,True,control
1755,2548985,False,control
1756,255059,False,control
1757,2551243,False,test
1758,2554213,False,control
1759,2554763,False,control
1760,2555444,False,control
1761,2556193,False,control
1762,2559013,False,test
1763,2559922,False,control
1764,2560533,False,control
1765,2560744,False,test
1766,2561148,False,control
1767,2561424,False,control
1768,2562174,False,test
1769,2562381,False,control
1770,2562536,False,control
1771,2562610,False,test
1772,2563895,False,test
1773,256532,False,control
1774,2565463,False,control
1775,2565522,False,control
1776,2565920,False,test
1777,2568898,True,control
1778,2569378,False,test
1779,256963,False,test
1780,2569780,False,test
1781,2570217,False,control
1782,2570403,False,test
1783,2571060,True,test
1784,2571189,False,control
1785,2572540,False,control
1786,2574131,False,control
1787,257414,False,control
1788,2577557,False,test
1789,2578839,False,test
1790,2580020,False,test
1791,2581445,False,control
1792,2581627,True,test
1793,2583351,True,test
1794,2585012,False,test
1795,2586453,True,control
1796,258681,False,test
1797,2587248,False,test
1798,2587307,False,test
1799,2588363,False,test
1800,2588551,False,test
1801,2590953,False,test
1802,2591097,False,control
1803,259254,True,control
